Date,^VIX,^GSPC,^DJI,^IXIC,^RUT,^W5000FLT,GC=F,CL=F,Bull-Bear Spread
2019-06-05,16.09000015,2826.149902,25539.57031,7575.47998,1506.790039,29011.91992,1328.300049,51.68000031,-0.153
2019-06-06,15.93000031,2843.48999,25720.66016,7615.549805,1499.290039,29167.93945,1337.599976,52.59000015,-0.201
2019-06-07,16.29999924,2873.340088,25983.93945,7742.100098,1514.390015,29458.21094,1341.199951,53.99000168,-0.201
2019-06-10,15.93999958,2886.72998,26062.67969,7823.169922,1523.560059,29603.80078,1324.699951,53.25999832,-0.201
2019-06-11,15.98999977,2885.719971,26048.50977,7822.569824,1519.109985,29583.83984,1326.400024,53.27000046,-0.201
2019-06-12,15.90999985,2879.840088,26004.83008,7792.720215,1519.790039,29533.14063,1331.900024,51.13999939,-0.201
2019-06-13,15.81999969,2891.639893,26106.76953,7837.129883,1535.800049,29667.98047,1339.199951,52.27999878,-0.07400000000000001
2019-06-14,15.27999973,2886.97998,26089.60938,7796.660156,1522.5,29595.64063,1340.099976,52.50999832,-0.07400000000000001
2019-06-17,15.35000038,2889.669922,26112.5293,7845.02002,1532.75,29639.09961,1338.699951,51.93000031,-0.07400000000000001
2019-06-18,15.14999962,2917.75,26465.53906,7953.879883,1550.22998,29935.49023,1346.599976,53.90000153,-0.07400000000000001
2019-06-19,14.32999992,2926.459961,26504.0,7987.319824,1555.579956,30030.81055,1344.599976,53.75999832,-0.07400000000000001
2019-06-20,14.75,2954.179932,26753.16992,8051.339844,1563.48999,30296.84961,1392.900024,56.65000153,-0.026000000000000002
2019-06-21,15.39999962,2950.459961,26719.13086,8031.709961,1549.630005,30227.03906,1396.199951,57.43000031,-0.026000000000000002
2019-06-24,15.26000023,2945.350098,26727.53906,8005.700195,1530.079956,30134.7207,1414.300049,57.90000153,-0.026000000000000002
2019-06-25,16.28000069,2917.379883,26548.2207,7884.720215,1521.040039,29852.16992,1414.900024,57.83000183,-0.026000000000000002
2019-06-26,16.20999908,2913.780029,26536.82031,7909.970215,1521.890015,29817.46094,1411.599976,59.38000107,-0.026000000000000002
2019-06-27,15.81999969,2924.919922,26526.58008,7967.759766,1546.550049,29983.34961,1408.400024,59.43000031,-0.025
2019-06-28,15.07999992,2941.76001,26599.96094,8006.240234,1566.569946,30180.71094,1409.699951,58.47000122,-0.025
2019-07-01,14.06000042,2964.330078,26717.42969,8091.160156,1566.569946,30400.5293,1385.599976,59.09000015,-0.025
2019-07-02,12.93000031,2973.01001,26786.67969,8109.089844,1560.540039,30467.55078,1404.599976,56.25,-0.025
2019-07-03,12.56999969,2995.820068,26966.0,8170.22998,1572.119995,30705.46094,1417.699951,57.34000015,0.008
2019-07-05,13.27999973,2990.409912,26922.11914,8161.790039,1575.619995,30669.19922,1396.699951,57.50999832,0.008
2019-07-08,13.96000004,2975.949951,26806.14063,8098.379883,1561.390015,30505.09961,1397.0,57.65999985,0.008
2019-07-09,14.09000015,2979.629883,26783.49023,8141.72998,1562.589966,30556.44922,1397.5,57.83000183,0.008
2019-07-10,13.02999973,2993.070068,26860.19922,8202.530273,1565.050049,30681.75,1410.099976,60.43000031,0.008
2019-07-11,12.93000031,2999.909912,27088.08008,8196.040039,1557.920044,30728.11914,1404.300049,60.20000076,0.061
2019-07-12,12.39000034,3013.77002,27332.0293,8244.139648,1570.0,30881.7207,1409.900024,60.20999908,0.061
2019-07-15,12.68000031,3014.300049,27359.16016,8258.19043,1561.819946,30873.31055,1411.400024,59.58000183,0.061
2019-07-16,12.85999966,3004.040039,27335.63086,8222.799805,1562.0,30777.64063,1409.199951,57.61999893,0.061
2019-07-17,13.97000027,2984.419922,27219.84961,8185.209961,1550.780029,30583.86914,1421.300049,56.77999878,0.061
2019-07-18,13.52999973,2995.110107,27222.9707,8207.240234,1555.619995,30688.9707,1426.099976,55.29999924,0.073
2019-07-19,14.44999981,2976.610107,27154.19922,8146.490234,1547.900024,30502.66016,1425.099976,55.63000107,0.073
2019-07-22,13.52999973,2985.030029,27171.90039,8204.139648,1544.780029,30577.7793,1425.300049,56.22000122,0.073
2019-07-23,12.60999966,3005.469971,27349.18945,8251.400391,1554.959961,30790.08984,1420.099976,56.77000046,0.073
2019-07-24,12.06999969,3019.560059,27269.9707,8321.5,1580.420044,30978.32031,1422.800049,55.88000107,0.073
2019-07-25,12.73999977,3003.669922,27140.98047,8238.540039,1561.449951,30790.33984,1413.900024,56.02000046,-0.003
2019-07-26,12.15999985,3025.860107,27192.44922,8330.209961,1578.969971,31036.15039,1418.5,56.20000076,-0.003
2019-07-29,12.82999992,3020.969971,27221.34961,8293.330078,1569.030029,30957.94922,1419.599976,56.86999893,-0.003
2019-07-30,13.93999958,3013.179932,27198.01953,8273.610352,1585.599976,30917.35938,1429.699951,58.04999924,-0.003
2019-07-31,16.12000084,2980.379883,26864.26953,8175.419922,1574.609985,30596.60938,1426.099976,58.58000183,-0.003
2019-08-01,17.87000084,2953.560059,26583.41992,8111.120117,1550.76001,30285.61914,1420.900024,53.95000076,0.14400000000000002
2019-08-02,17.61000061,2932.050049,26485.00977,8004.069824,1533.660034,30052.48047,1445.599976,55.65999985,0.14400000000000002
2019-08-05,24.59000015,2844.73999,25717.74023,7726.040039,1487.410034,29149.67969,1464.599976,54.68999863,0.14400000000000002
2019-08-06,20.17000008,2881.77002,26029.51953,7833.27002,1502.089966,29524.33008,1472.400024,53.63000107,0.14400000000000002
2019-08-07,19.48999977,2883.97998,26007.07031,7862.830078,1500.689941,29550.10938,1507.300049,51.09000015,0.14400000000000002
2019-08-08,16.90999985,2938.090088,26378.18945,8039.160156,1532.130005,30118.07031,1497.699951,52.54000092,-0.265
2019-08-09,17.96999931,2918.649902,26287.43945,7959.140137,1513.040039,29899.07031,1496.599976,54.5,-0.265
2019-08-12,21.09000015,2882.699951,25896.43945,7863.410156,1495.900024,29525.05078,1505.300049,54.93000031,-0.265
2019-08-13,17.52000046,2926.320068,26279.91016,8016.359863,1510.579956,29949.33984,1502.199951,57.09999847,-0.265
2019-08-14,22.10000038,2840.600098,25479.41992,7773.939941,1467.52002,29078.36914,1515.900024,55.22999954,-0.265
2019-08-15,21.18000031,2847.600098,25579.39063,7766.620117,1461.650024,29127.16016,1519.599976,54.47000122,-0.217
2019-08-16,18.46999931,2888.679932,25886.00977,7895.990234,1493.640015,29566.83984,1512.5,54.86999893,-0.217
2019-08-19,16.87999916,2923.649902,26135.78906,8002.810059,1508.849976,29909.86914,1500.400024,56.20999908,-0.217
2019-08-20,17.5,2900.51001,25962.43945,7948.560059,1498.01001,29677.15039,1504.599976,56.34000015,-0.217
2019-08-21,15.80000019,2924.429932,26202.73047,8020.209961,1509.849976,29924.05078,1504.599976,55.68000031,-0.217
2019-08-22,16.68000031,2922.949951,26252.24023,7991.390137,1506.0,29908.28906,1497.300049,55.34999847,-0.131
2019-08-23,19.87000084,2847.110107,25628.90039,7751.77002,1459.48999,29127.63086,1526.599976,54.16999817,-0.131
2019-08-26,19.31999969,2878.379883,25898.83008,7853.740234,1476.0,29438.33984,1526.300049,53.63999939,-0.131
2019-08-27,20.30999947,2869.159912,25777.90039,7826.950195,1456.040039,29305.32031,1541.0,54.93000031,-0.131
2019-08-28,19.35000038,2887.939941,26036.09961,7856.879883,1472.709961,29503.05078,1537.800049,55.77999878,-0.131
2019-08-29,17.87999916,2924.580078,26362.25,7973.390137,1496.719971,29887.89063,1526.5,56.70999908,-0.161
2019-08-30,18.97999954,2926.459961,26403.2793,7962.879883,1494.839966,29903.49023,1519.099976,55.09999847,-0.161
2019-09-03,19.65999985,2906.27002,26118.01953,7874.160156,1472.280029,29679.24023,1545.900024,53.93999863,-0.161
2019-09-04,17.32999992,2937.780029,26355.4707,7976.879883,1484.76001,29996.96094,1550.300049,56.25999832,-0.161
2019-09-05,16.27000046,2976.0,26728.15039,8116.830078,1510.75,30395.32031,1515.400024,56.29999924,-0.109
2019-09-06,15.0,2978.709961,26797.46094,8103.069824,1505.170044,30402.2793,1506.199951,56.52000046,-0.109
2019-09-09,15.27000046,2978.429932,26835.50977,8087.439941,1524.22998,30430.40039,1502.199951,57.84999847,-0.109
2019-09-10,15.19999981,2979.389893,26909.42969,8084.160156,1541.609985,30470.08008,1490.300049,57.40000153,-0.109
2019-09-11,14.60999966,3000.929932,27137.03906,8169.680176,1575.709961,30723.68945,1494.400024,55.75,-0.109
2019-09-12,14.22000027,3009.570068,27182.44922,8194.469727,1575.069946,30791.75,1498.699951,55.09000015,0.019
2019-09-13,13.73999977,3007.389893,27219.51953,8176.709961,1578.140015,30768.80078,1490.900024,54.84999847,0.019
2019-09-16,14.67000008,2997.959961,27076.82031,8153.540039,1584.599976,30708.23047,1503.099976,62.90000153,0.019
2019-09-17,14.43999958,3005.699951,27110.80078,8186.02002,1578.290039,30772.69922,1505.099976,59.34000015,0.019
2019-09-18,13.94999981,3006.72998,27147.08008,8177.390137,1568.339966,30765.68945,1507.5,58.11000061,0.019
2019-09-19,14.05000019,3006.790039,27094.78906,8182.879883,1561.469971,30756.44922,1498.400024,58.13000107,0.075
2019-09-20,15.31999969,2992.070068,26935.07031,8117.669922,1559.76001,30617.83984,1507.300049,58.09000015,0.075
2019-09-23,14.90999985,2991.780029,26949.99023,8112.459961,1558.25,30617.69922,1523.699951,58.63999939,0.075
2019-09-24,17.04999924,2966.600098,26807.76953,7993.629883,1533.589966,30331.57031,1532.099976,57.29000092,0.075
2019-09-25,15.96000004,2984.870117,26970.71094,8077.379883,1550.650024,30536.85938,1504.599976,56.49000168,0.075
2019-09-26,16.06999969,2977.620117,26891.11914,8030.660156,1533.329956,30438.24023,1507.5,56.40999985,-0.039
2019-09-27,17.21999931,2961.790039,26820.25,7939.629883,1520.47998,30255.50977,1499.099976,55.90999985,-0.039
2019-09-30,16.23999977,2976.73999,26916.83008,7999.339844,1523.369995,30402.41016,1465.699951,54.06999969,-0.039
2019-10-01,18.55999947,2940.25,26573.03906,7908.680176,1493.430054,30013.11914,1482.0,53.61999893,-0.039
2019-10-02,20.55999947,2887.610107,26078.61914,7785.25,1479.630005,29505.84961,1501.0,52.63999939,-0.039
2019-10-03,19.12000084,2910.629883,26201.03906,7872.259766,1486.349976,29738.0293,1507.099976,52.45000076,-0.18100000000000002
2019-10-04,17.04000092,2952.01001,26573.7207,7982.470215,1500.699951,30142.67969,1506.199951,52.81000137,-0.18100000000000002
2019-10-07,17.86000061,2938.790039,26478.01953,7956.290039,1497.790039,30022.19922,1497.699951,52.75,-0.18100000000000002
2019-10-08,20.28000069,2893.060059,26164.03906,7823.779785,1472.599976,29553.92969,1497.199951,52.63000107,-0.18100000000000002
2019-10-09,18.63999939,2919.399902,26346.00977,7903.740234,1479.459961,29809.91992,1506.099976,52.59000015,-0.18100000000000002
2019-10-10,17.56999969,2938.129883,26496.66992,7950.779785,1485.359985,29985.60938,1494.800049,53.54999924,-0.237
2019-10-11,15.57999992,2970.27002,26816.58984,8057.040039,1511.900024,30334.10938,1482.699951,54.70000076,-0.237
2019-10-14,14.56999969,2966.149902,26787.35938,8048.649902,1505.430054,30285.80078,1491.699951,53.59000015,-0.237
2019-10-15,13.53999996,2995.679932,27024.80078,8148.709961,1523.300049,30585.61914,1477.599976,52.81000137,-0.237
2019-10-16,13.68000031,2989.689941,27001.98047,8124.180176,1525.060059,30516.31055,1488.0,53.36000061,-0.237
2019-10-17,13.78999996,2997.949951,27025.88086,8156.850098,1541.839966,30610.88086,1492.300049,53.93000031,0.026000000000000002
2019-10-18,14.25,2986.199951,26770.19922,8089.540039,1535.47998,30506.23047,1488.199951,53.77999878,0.026000000000000002
2019-10-21,14.0,3006.719971,26827.64063,8162.990234,1552.410034,30724.83008,1482.400024,53.31000137,0.026000000000000002
2019-10-22,14.46000004,2995.98999,26788.09961,8104.299805,1550.869995,30629.85938,1481.699951,54.15999985,0.026000000000000002
2019-10-23,14.01000023,3004.52002,26833.94922,8119.790039,1552.859985,30708.06055,1489.900024,55.97000122,0.026000000000000002
2019-10-24,13.71000004,3010.290039,26805.5293,8185.799805,1548.48999,30779.75,1498.900024,56.22999954,0.073
2019-10-25,12.64999962,3022.550049,26958.06055,8243.120117,1558.709961,30914.34961,1499.5,56.65999985,0.073
2019-10-28,13.10999966,3039.419922,27090.7207,8325.990234,1571.930054,31092.94922,1490.0,55.81000137,0.073
2019-10-29,13.19999981,3036.889893,27071.46094,8276.849609,1577.069946,31064.78906,1487.0,55.54000092,0.073
2019-10-30,12.32999992,3046.77002,27186.68945,8303.980469,1572.849976,31147.16016,1493.199951,55.06000137,0.073
2019-10-31,13.22000027,3037.560059,27046.23047,8292.360352,1562.449951,31037.16016,1511.400024,54.18000031,0.055
2019-11-01,12.30000019,3066.909912,27347.35938,8386.400391,1589.329956,31358.21094,1508.0,56.20000076,0.055
2019-11-04,12.82999992,3078.27002,27462.10938,8433.200195,1597.400024,31476.91016,1508.0,56.54000092,0.055
2019-11-05,13.10000038,3074.620117,27492.63086,8434.679688,1599.609985,31446.07031,1480.800049,57.22999954,0.055
2019-11-06,12.61999989,3076.780029,27492.56055,8410.629883,1589.540039,31440.53906,1490.199951,56.34999847,0.055
2019-11-07,12.72999954,3085.179932,27674.80078,8434.519531,1593.98999,31525.48047,1464.199951,57.15000153,0.16399999999999998
2019-11-08,12.06999969,3093.080078,27681.24023,8475.30957,1598.859985,31610.74023,1461.300049,57.24000168,0.16399999999999998
2019-11-11,12.68999958,3087.01001,27691.49023,8464.280273,1594.77002,31555.86914,1455.5,56.86000061,0.16399999999999998
2019-11-12,12.68000031,3091.840088,27691.49023,8486.089844,1595.119995,31596.17969,1452.099976,56.79999924,0.16399999999999998
2019-11-13,13.0,3094.040039,27783.58984,8482.099609,1589.180054,31603.5,1461.699951,57.11999893,0.16399999999999998
2019-11-14,13.05000019,3096.629883,27781.96094,8479.019531,1588.790039,31629.00977,1471.800049,56.77000046,0.159
2019-11-15,12.05000019,3120.459961,28004.89063,8540.830078,1596.449951,31862.00977,1467.300049,57.72000122,0.159
2019-11-18,12.46000004,3122.030029,28036.2207,8549.94043,1592.339966,31873.40039,1470.900024,57.04999924,0.159
2019-11-19,12.85999966,3120.179932,27934.01953,8570.660156,1598.290039,31874.58008,1473.300049,55.20999908,0.159
2019-11-20,12.77999973,3108.459961,27821.08984,8526.730469,1591.609985,31763.78906,1473.300049,57.11000061,0.159
2019-11-21,13.13000011,3103.540039,27766.28906,8506.209961,1583.959961,31701.01953,1463.099976,58.58000183,0.052000000000000005
2019-11-22,12.34000015,3110.290039,27875.61914,8519.879883,1588.939941,31771.69922,1463.099976,57.77000046,0.052000000000000005
2019-11-25,11.86999989,3133.639893,28066.4707,8632.490234,1621.900024,32045.7793,1456.599976,58.00999832,0.052000000000000005
2019-11-26,11.53999996,3140.52002,28121.67969,8647.929688,1624.22998,32119.64063,1459.800049,58.40999985,0.052000000000000005
2019-11-27,11.75,3153.629883,28164.0,8705.179688,1634.099976,32260.73047,1453.400024,58.11000061,0.052000000000000005
2019-11-29,12.61999989,3140.97998,28051.41016,8665.469727,1624.5,32119.69922,1465.599976,55.16999817,0.034
2019-12-02,14.90999985,3113.870117,27783.03906,8567.990234,1607.579956,31834.76953,1462.300049,55.95999908,0.034
2019-12-03,15.96000004,3093.199951,27502.81055,8520.639648,1602.630005,31637.33984,1478.199951,56.09999847,0.034
2019-12-04,14.80000019,3112.76001,27649.7793,8566.669922,1613.900024,31829.85938,1474.0,58.43000031,0.034
2019-12-05,14.52000046,3117.429932,27677.78906,8570.700195,1614.829956,31870.4707,1476.900024,58.43000031,0.026000000000000002
2019-12-06,13.61999989,3145.909912,28015.06055,8656.530273,1633.839966,32159.23047,1459.099976,59.20000076,0.026000000000000002
2019-12-09,15.85999966,3135.959961,27909.59961,8621.830078,1629.619995,32060.39063,1459.300049,59.02000046,0.026000000000000002
2019-12-10,15.68000031,3132.52002,27881.7207,8616.179688,1631.709961,32030.05078,1462.599976,59.24000168,0.026000000000000002
2019-12-11,14.98999977,3141.629883,27911.30078,8654.049805,1631.930054,32107.86914,1469.400024,58.75999832,0.026000000000000002
2019-12-12,13.93999958,3168.570068,28132.05078,8717.320313,1644.810059,32370.38086,1466.699951,59.18000031,0.11599999999999999
2019-12-13,12.63000011,3168.800049,28135.38086,8734.879883,1637.97998,32358.41016,1475.599976,60.06999969,0.11599999999999999
2019-12-16,12.14000034,3191.449951,28235.89063,8814.230469,1649.939941,32596.41016,1475.0,60.20999908,0.11599999999999999
2019-12-17,12.28999996,3192.52002,28267.16016,8823.360352,1657.560059,32619.05078,1474.599976,60.93999863,0.11599999999999999
2019-12-18,12.57999992,3191.139893,28239.2793,8827.740234,1661.72998,32615.83984,1472.599976,60.93000031,0.11599999999999999
2019-12-19,12.5,3205.370117,28376.96094,8887.219727,1667.089966,32760.40039,1478.199951,61.22000122,0.23600000000000002
2019-12-20,12.51000023,3221.219971,28455.08984,8924.959961,1671.900024,32917.23047,1474.699951,60.43999863,0.23600000000000002
2019-12-23,12.60999966,3224.01001,28551.5293,8945.650391,1674.140015,32947.17969,1482.5,60.52000046,0.23600000000000002
2019-12-24,12.67000008,3223.379883,28515.44922,8952.879883,1678.01001,32948.60938,1499.099976,61.11000061,0.23600000000000002
2019-12-26,12.64999962,3239.909912,28621.39063,9022.389648,1677.670044,33110.67969,1509.300049,61.68000031,0.204
2019-12-27,13.43000031,3240.02002,28645.25977,9006.620117,1669.030029,33090.42969,1513.800049,61.72000122,0.204
2019-12-30,14.81999969,3221.290039,28462.14063,8945.990234,1664.150024,32901.64063,1514.5,61.68000031,0.204
2019-12-31,13.77999973,3230.780029,28538.43945,8972.599609,1668.469971,33005.37891,1519.5,61.06000137,0.204
2020-01-02,12.47000027,3257.850098,28868.80078,9092.19043,1666.77002,33261.26172,1524.5,61.18000031,0.153
2020-01-03,14.02000046,3234.850098,28634.88086,9020.769531,1660.869995,33054.35156,1549.199951,63.04999924,0.153
2020-01-06,13.85000038,3246.280029,28703.38086,9071.469727,1663.26001,33165.30859,1566.199951,63.27000046,0.153
2020-01-07,13.78999996,3237.179932,28583.67969,9068.580078,1658.310059,33082.75,1571.800049,62.70000076,0.153
2020-01-08,13.44999981,3253.050049,28745.08984,9129.240234,1663.589966,33238.37109,1557.400024,59.61000061,0.153
2020-01-09,12.53999996,3274.699951,28956.90039,9203.429688,1664.98999,33443.48828,1551.699951,59.56000137,0.032
2020-01-10,12.56000042,3265.350098,28823.76953,9178.860352,1657.640015,33348.82031,1557.5,59.04000092,0.032
2020-01-13,12.31999969,3288.129883,28907.05078,9273.929688,1669.609985,33594.83984,1548.400024,58.08000183,0.032
2020-01-14,12.39000034,3283.149902,28939.66992,9251.330078,1675.73999,33566.26172,1542.400024,58.22999954,0.032
2020-01-15,12.42000008,3289.290039,29030.2207,9258.700195,1682.400024,33629.96875,1552.099976,57.81000137,0.032
2020-01-16,12.31999969,3316.810059,29297.64063,9357.129883,1705.219971,33925.67188,1549.0,58.52000046,0.14300000000000002
2020-01-17,12.10000038,3329.620117,29348.09961,9388.94043,1699.640015,34028.82813,1558.800049,58.54000092,0.14300000000000002
2020-01-21,12.85000038,3320.790039,29196.03906,9370.80957,1685.900024,33936.76953,1556.400024,58.34000015,0.14300000000000002
2020-01-22,12.90999985,3321.75,29186.26953,9383.769531,1684.459961,33949.80078,1555.300049,56.74000168,0.14300000000000002
2020-01-23,12.97999954,3325.540039,29160.08984,9402.480469,1685.01001,33989.66016,1564.599976,55.59000015,0.20800000000000002
2020-01-24,14.56000042,3295.469971,28989.73047,9314.910156,1662.22998,33673.01953,1571.099976,54.18999863,0.20800000000000002
2020-01-27,18.22999954,3243.629883,28535.80078,9139.30957,1644.140015,33158.03906,1576.800049,53.13999939,0.20800000000000002
2020-01-28,16.28000069,3276.23999,28722.84961,9269.679688,1658.310059,33486.44922,1569.199951,53.47999954,0.20800000000000002
2020-01-29,16.38999939,3273.399902,28734.44922,9275.160156,1649.219971,33451.46875,1569.800049,53.33000183,0.20800000000000002
2020-01-30,15.48999977,3283.659912,28859.43945,9298.929688,1648.219971,33556.48047,1583.5,52.13999939,-0.049
2020-01-31,18.84000015,3225.52002,28256.0293,9150.94043,1614.060059,32970.53906,1582.900024,51.56000137,-0.049
2020-02-03,17.96999931,3248.919922,28399.81055,9273.400391,1632.209961,33228.21875,1577.199951,50.11000061,-0.049
2020-02-04,16.04999924,3297.590088,28807.63086,9467.969727,1656.77002,33735.46875,1550.400024,49.61000061,-0.049
2020-02-05,15.14999962,3334.689941,29290.84961,9508.679688,1681.920044,34074.05078,1557.800049,50.75,-0.049
2020-02-06,14.96000004,3345.780029,29379.76953,9572.150391,1677.459961,34170.60156,1565.099976,50.95000076,-0.013000000000000001
2020-02-07,15.47000027,3327.709961,29102.50977,9520.509766,1656.780029,33980.89063,1568.599976,50.31999969,-0.013000000000000001
2020-02-10,15.03999996,3352.090088,29276.82031,9628.389648,1667.670044,34230.73828,1574.699951,49.56999969,-0.013000000000000001
2020-02-11,15.18000031,3357.75,29276.33984,9638.94043,1677.51001,34309.60938,1565.599976,49.93999863,-0.013000000000000001
2020-02-12,13.73999977,3379.449951,29551.41992,9725.959961,1689.380005,34537.42969,1567.400024,51.16999817,-0.013000000000000001
2020-02-13,14.14999962,3373.939941,29423.31055,9711.969727,1693.73999,34503.98828,1575.099976,51.41999817,0.149
2020-02-14,13.68000031,3380.159912,29398.08008,9731.179688,1687.579956,34565.19922,1582.699951,52.04999924,0.149
2020-02-18,14.82999992,3370.290039,29232.18945,9732.740234,1683.52002,34483.30859,1600.0,52.04999924,0.149
2020-02-19,14.38000011,3386.149902,29348.0293,9817.179688,1692.569946,34648.82031,1607.5,53.29000092,0.149
2020-02-20,15.56000042,3373.22998,29219.98047,9750.969727,1696.069946,34548.10156,1616.599976,53.77999878,0.11900000000000001
2020-02-21,17.07999992,3337.75,28992.41016,9576.589844,1678.609985,34183.57031,1644.599976,53.38000107,0.11900000000000001
2020-02-24,25.03000069,3225.889893,27960.80078,9221.280273,1628.099976,33052,1672.400024,51.43000031,0.11900000000000001
2020-02-25,27.85000038,3128.209961,27081.35938,8965.610352,1571.900024,32029.4707,1646.900024,49.90000153,0.11900000000000001
2020-02-26,27.55999947,3116.389893,26957.58984,8980.780273,1552.76001,31862.69922,1640.0,48.72999954,0.11900000000000001
2020-02-27,39.15999985,2978.76001,25766.64063,8566.480469,1497.869995,30480.2207,1640.0,47.09000015,-0.087
2020-02-28,40.11000061,2954.219971,25409.35938,8567.370117,1476.430054,30210.68945,1564.099976,44.75999832,-0.087
2020-03-02,33.41999817,3090.22998,26703.32031,8952.169922,1518.48999,31542.00977,1592.300049,46.75,-0.087
2020-03-03,36.81999969,3003.370117,25917.41016,8684.089844,1486.079956,30687.10938,1642.099976,47.18000031,-0.087
2020-03-04,31.98999977,3130.120117,27090.85938,9018.089844,1531.199951,31933.0293,1641.099976,46.77999878,-0.087
2020-03-05,39.61999893,3023.939941,26121.2793,8738.589844,1478.819946,30857.41992,1666.400024,45.90000153,-0.009000000000000001
2020-03-06,41.93999863,2972.370117,25864.7793,8575.620117,1449.219971,30309.86914,1670.800049,41.27999878,-0.009000000000000001
2020-03-09,54.45999908,2746.560059,23851.01953,7950.680176,1313.439941,27939.81055,1674.5,31.12999916,-0.009000000000000001
2020-03-10,47.29999924,2882.22998,25018.16016,8344.25,1350.900024,29274.91016,1659.099976,34.36000061,-0.009000000000000001
2020-03-11,53.90000153,2741.379883,23553.2207,7952.049805,1264.300049,27782.99023,1641.400024,32.97999954,-0.009000000000000001
2020-03-12,75.47000122,2480.639893,21200.61914,7201.799805,1122.930054,25092.93945,1589.300049,31.5,-0.21600000000000003
2020-03-13,57.83000183,2711.02002,23185.61914,7874.879883,1210.130005,27371.50977,1515.699951,31.72999954,-0.21600000000000003
2020-03-16,82.69000244,2386.129883,20188.51953,6904.589844,1037.420044,24007.18945,1485.900024,28.70000076,-0.21600000000000003
2020-03-17,75.91000366,2529.189941,21237.38086,7334.779785,1106.51001,25402.92969,1524.900024,26.95000076,-0.21600000000000003
2020-03-18,76.44999695,2398.100098,19898.91992,6989.839844,991.1599731,23936.36914,1477.300049,20.37000084,-0.21600000000000003
2020-03-19,72.0,2409.389893,20087.18945,7150.580078,1058.75,24200.5,1478.599976,25.21999931,-0.168
2020-03-20,66.04000092,2304.919922,19173.98047,6879.52002,1013.890015,23170.16992,1484.0,22.43000031,-0.168
2020-03-23,61.59000015,2237.399902,18591.92969,6860.669922,1002.400024,22525.14063,1567.0,23.36000061,-0.168
2020-03-24,61.66999817,2447.330078,20704.91016,7417.859863,1096.540039,24642.59961,1660.199951,24.01000023,-0.168
2020-03-25,63.95000076,2475.560059,21200.55078,7384.299805,1110.369995,24982.40039,1632.300049,24.48999977,-0.168
2020-03-26,61.0,2630.070068,22552.16992,7797.540039,1180.319946,26528.57031,1650.099976,22.60000038,-0.192
2020-03-27,65.54000092,2541.469971,21636.7793,7502.379883,1131.98999,25646.01953,1623.900024,21.51000023,-0.192
2020-03-30,57.08000183,2626.649902,22327.48047,7774.149902,1158.319946,26442.71094,1622.0,20.09000015,-0.192
2020-03-31,53.54000092,2584.590088,21917.16016,7700.100098,1153.099976,26045.59961,1583.400024,20.47999954,-0.192
2020-04-01,57.06000137,2470.5,20943.50977,7360.580078,1071.98999,24843.63086,1578.199951,20.30999947,-0.192
2020-04-02,50.90999985,2526.899902,21413.43945,7487.310059,1085.810059,25356.58008,1625.699951,25.31999969,-0.155
2020-04-03,46.79999924,2488.649902,21052.5293,7373.080078,1052.050049,24887.11914,1633.699951,28.34000015,-0.155
2020-04-06,45.24000168,2663.679932,22679.99023,7913.240234,1138.780029,26699.38086,1677.0,26.07999992,-0.155
2020-04-07,46.70000076,2659.409912,22653.85938,7887.259766,1139.170044,26681.48047,1664.800049,23.62999916,-0.155
2020-04-08,43.34999847,2749.97998,23433.57031,8090.899902,1191.660034,27625.66016,1665.400024,25.09000015,-0.155
2020-04-09,41.66999817,2789.820068,23719.36914,8153.580078,1246.72998,28105.35938,1736.199951,22.76000023,-0.081
2020-04-13,41.16999817,2761.629883,23390.76953,8192.419922,1212.040039,27791.67969,1744.800049,22.40999985,-0.081
2020-04-14,37.75999832,2846.060059,23949.75977,8515.740234,1237.329956,28626.08984,1756.699951,20.11000061,-0.081
2020-04-15,40.84000015,2783.360107,23504.34961,8393.179688,1183.97998,27975.43945,1727.199951,19.87000084,-0.081
2020-04-16,40.11000061,2799.550049,23537.67969,8532.360352,1178.089966,28118.89063,1720.400024,19.87000084,-0.079
2020-04-17,38.15000153,2874.560059,24242.49023,8650.139648,1229.099976,28896.7793,1689.199951,18.27000046,-0.079
2020-04-20,43.83000183,2823.159912,23650.43945,8560.730469,1213.349976,28402.89063,1701.599976,-37.63000107,-0.079
2020-04-21,45.40999985,2736.560059,23018.88086,8263.230469,1185.089966,27542.5,1678.199951,10.01000023,-0.079
2020-04-22,41.97999954,2799.310059,23475.82031,8495.379883,1201.52002,28169.2207,1728.699951,13.77999973,-0.079
2020-04-23,41.38000107,2797.800049,23515.25977,8494.75,1214.060059,28185.64063,1733.300049,16.5,-0.251
2020-04-24,35.93000031,2836.73999,23775.26953,8634.519531,1233.050049,28580.75977,1723.5,16.94000053,-0.251
2020-04-27,33.29000092,2878.47998,24133.7793,8730.160156,1281.880005,29085.33008,1711.900024,12.77999973,-0.251
2020-04-28,33.56999969,2863.389893,24101.55078,8607.730469,1298.079956,28971.19922,1710.5,12.34000015,-0.251
2020-04-29,31.22999954,2939.51001,24633.85938,8914.709961,1360.76001,29807.66016,1703.400024,15.06000042,-0.251
2020-04-30,34.15000153,2912.429932,24345.7207,8889.549805,1310.660034,29465.58008,1684.199951,18.84000015,-0.134
