Date,CPIAUCSL,CSUSHPINSA,CPIAUCSL_PC1,CPILFESL_PC1,GDP,GDPC1
2014-09-10,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-11,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-12,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-15,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-16,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-17,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-18,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-19,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-22,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-23,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-24,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-25,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-26,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-29,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-09-30,237.46,167.45,1.7151,1.7364,17804.228,18406.941
2014-10-01,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-02,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-03,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-06,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-07,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-08,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-09,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-10,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-13,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-14,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-15,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-16,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-17,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-20,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-21,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-22,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-23,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-24,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-27,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-28,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-29,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-30,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-10-31,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-03,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-04,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-05,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-06,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-07,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-10,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-11,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-12,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-13,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-14,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-17,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-18,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-19,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-20,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-21,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-24,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-25,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-26,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-11-28,237.43,166.90900000000002,1.60954,1.81763,17912.079,18500.031
2014-12-01,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-02,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-03,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-04,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-05,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-08,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-09,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-10,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-11,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-12,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-15,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-16,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-17,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-18,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-19,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-22,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-23,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-24,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-26,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-29,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-30,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2014-12-31,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-02,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-05,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-06,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-07,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-08,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-09,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-12,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-13,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-14,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-15,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-16,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-20,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-21,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-22,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-23,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-26,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-27,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-28,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-29,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-01-30,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-02,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-03,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-04,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-05,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-06,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-09,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-10,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-11,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-12,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-13,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-17,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-18,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-19,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-20,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-23,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-24,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-25,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-26,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-02-27,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-02,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-03,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-04,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-05,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-06,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-09,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-10,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-11,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-12,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-13,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-16,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-17,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-18,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-19,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-20,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-23,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-24,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-25,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-26,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-27,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-30,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-03-31,236.252,166.459,0.65312,1.62242,17912.079,18500.031
2015-04-01,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-02,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-06,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-07,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-08,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-09,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-10,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-13,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-14,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-15,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-16,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-17,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-20,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-21,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-22,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-23,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-24,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-27,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-28,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-29,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-04-30,236.222,169.968,-0.10403,1.80283,18279.784,18782.243
2015-05-01,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-04,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-05,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-06,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-07,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-08,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-11,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-12,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-13,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-14,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-15,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-18,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-19,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-20,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-21,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-22,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-26,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-27,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-28,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-05-29,237.001,171.84900000000002,0.03503,1.75094,18279.784,18782.243
2015-06-01,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-02,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-03,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-04,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-05,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-08,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-09,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-10,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-11,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-12,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-15,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-16,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-17,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-18,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-19,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-22,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-23,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-24,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-25,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-26,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-29,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-06-30,237.657,173.449,0.17957,1.77727,18279.784,18782.243
2015-07-01,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-02,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-06,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-07,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-08,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-09,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-10,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-13,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-14,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-15,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-16,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-17,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-20,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-21,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-22,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-23,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-24,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-27,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-28,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-29,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-30,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-07-31,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-03,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-04,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-05,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-06,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-07,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-10,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-11,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-12,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-13,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-14,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-17,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-18,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-19,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-20,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-21,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-24,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-25,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-26,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-27,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-28,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-08-31,238.034,174.495,0.22569,1.83463,18401.626,18857.418
2015-09-01,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-02,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-03,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-04,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-08,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-09,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-10,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-11,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-14,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-15,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-16,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-17,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-18,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-21,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-22,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-23,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-24,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-25,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-28,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-29,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-09-30,237.498,175.043,0.00884,1.8971,18401.626,18857.418
2015-10-01,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-02,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-05,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-06,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-07,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-08,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-09,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-12,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-13,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-14,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-15,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-16,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-19,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-20,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-21,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-22,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-23,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-26,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-27,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-28,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-29,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-10-30,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-02,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-03,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-04,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-05,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-06,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-09,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-10,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-11,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-12,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-13,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-16,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-17,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-18,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-19,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-20,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-23,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-24,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-25,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-27,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-11-30,237.733,175.049,0.12762,1.91353,18435.137,18892.206
2015-12-01,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-02,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-03,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-04,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-07,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-08,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-09,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-10,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-11,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-14,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-15,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-16,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-17,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-18,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-21,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-22,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-23,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-24,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-28,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-29,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-30,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2015-12-31,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-04,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-05,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-06,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-07,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-08,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-11,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-12,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-13,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-14,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-15,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-19,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-20,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-21,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-22,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-25,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-26,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-27,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-28,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-01-29,237.761,175.113,0.63872,2.07151,18435.137,18892.206
2016-02-01,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-02,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-03,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-04,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-05,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-08,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-09,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-10,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-11,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-12,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-16,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-17,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-18,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-19,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-22,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-23,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-24,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-25,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-26,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-02-29,237.336,175.27599999999998,0.84728,2.22257,18435.137,18892.206
2016-03-01,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-02,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-03,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-04,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-07,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-08,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-09,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-10,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-11,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-14,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-15,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-16,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-17,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-18,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-21,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-22,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-23,238.08,176.597,0.89162,2.14243,18435.137,18892.206
2016-03-24,238.08,176.597,0.89162,2.14243,18435.137,18892.206
