Date,Close_US1M
2009-10-26,0.038
2009-10-23,0.03
2009-10-22,0.02
2009-10-21,0.048
2009-10-20,0.048
2009-10-19,0.051
2009-10-16,0.053
2009-10-15,0.056
2009-10-14,0.043
2009-10-13,0.041
2009-10-09,0.033
2009-10-08,0.033
2009-10-07,0.061
2009-10-06,0.043
2009-10-05,0.036
2009-10-02,0.033
2009-10-01,0.033
2009-09-30,0.086
2009-09-29,0.02
2009-09-28,0.008
2009-09-25,0.013
2009-09-24,0.033
2009-09-23,0.051
2009-09-22,0.03
2009-09-21,0.041
2009-09-18,0.03
2009-09-17,0.023
2009-09-16,0.03
2009-09-15,0.058
2009-09-14,0.068
2009-09-11,0.081
2009-09-10,0.081
2009-09-09,0.091
2009-09-08,0.096
2009-09-04,0.096
2009-09-03,0.099
2009-09-02,0.094
2009-09-01,0.106
2009-08-31,0.112
2009-08-28,0.114
2009-08-27,0.112
2009-08-26,0.114
2009-08-25,0.099
2009-08-24,0.101
2009-08-21,0.104
2009-08-20,0.106
2009-08-19,0.112
2009-08-18,0.101
2009-08-17,0.101
2009-08-14,0.101
2009-08-13,0.094
2009-08-12,0.137
2009-08-11,0.139
2009-08-10,0.145
2009-08-07,0.145
2009-08-06,0.147
2009-08-05,0.152
2009-08-04,0.145
2009-08-03,0.147
2009-07-31,0.132
2009-07-30,0.139
2009-07-29,0.137
2009-07-28,0.137
2009-07-27,0.145
2009-07-24,0.152
2009-07-23,0.152
2009-07-22,0.152
2009-07-21,0.15
2009-07-20,0.152
2009-07-17,0.145
2009-07-16,0.147
2009-07-15,0.112
2009-07-14,0.145
2009-07-13,0.15
2009-07-10,0.152
2009-07-09,0.157
2009-07-08,0.157
2009-07-07,0.15
2009-07-06,0.147
2009-07-02,0.15
2009-07-01,0.134
2009-06-30,0.122
2009-06-29,0.122
2009-06-26,0.051
2009-06-25,0.053
2009-06-24,0.157
2009-06-23,0.122
2009-06-22,0.106
2009-06-19,0.101
2009-06-18,0.119
2009-06-17,0.112
2009-06-16,0.076
2009-06-15,0.076
2009-06-12,0.071
2009-06-11,0.104
2009-06-10,0.096
2009-06-09,0.079
2009-06-08,0.076
2009-06-05,0.076
2009-06-04,0.076
2009-06-03,0.066
2009-06-02,0.132
2009-06-01,0.132
2009-05-29,0.142
2009-05-28,0.137
2009-05-27,0.137
2009-05-26,0.124
2009-05-22,0.134
2009-05-21,0.132
2009-05-20,0.183
2009-05-19,0.122
2009-05-18,0.104
2009-05-15,0.106
2009-05-14,0.106
2009-05-13,0.198
2009-05-12,0.142
2009-05-11,0.147
2009-05-08,0.147
2009-05-07,0.142
2009-05-06,0.142
2009-05-05,0.129
2009-05-04,0.124
2009-05-01,0.046
2009-04-30,0.038
2009-04-29,0.02
2009-04-28,0.041
2009-04-27,0.066
2009-04-24,0.081
2009-04-23,0.081
2009-04-22,0.081
2009-04-21,0.066
2009-04-20,0.041
2009-04-17,0.061
2009-04-16,0.046
2009-04-15,0.066
2009-04-14,0.106
2009-04-13,0.142
2009-04-09,0.157
2009-04-08,0.157
2009-04-07,0.167
2009-04-06,0.172
2009-04-03,0.172
2009-04-02,0.177
2009-04-01,0.193
2009-03-31,0.152
2009-03-30,0.041
2009-03-27,0.025
2009-03-26,0.015
2009-03-25,0.046
2009-03-24,0.056
2009-03-23,0.091
2009-03-20,0.086
2009-03-19,0.096
2009-03-18,0.127
2009-03-17,0.101
2009-03-16,0.101
2009-03-13,0.096
2009-03-12,0.101
2009-03-11,0.137
2009-03-10,0.132
2009-03-09,0.137
2009-03-06,0.096
2009-03-05,0.117
2009-03-04,0.137
2009-03-03,0.127
2009-03-02,0.152
2009-02-27,0.162
2009-02-26,0.177
2009-02-25,0.213
2009-02-24,0.208
2009-02-23,0.193
2009-02-20,0.193
2009-02-19,0.238
2009-02-18,0.218
2009-02-17,0.264
2009-02-13,0.243
2009-02-12,0.254
2009-02-11,0.233
2009-02-10,0.228
2009-02-09,0.233
2009-02-06,0.233
2009-02-05,0.198
2009-02-04,0.269
2009-02-03,0.223
2009-02-02,0.183
2009-01-30,0.152
2009-01-29,0.132
2009-01-28,0.081
2009-01-27,0.015
2009-01-26,0.025
2009-01-23,0.041
2009-01-22,0.051
2009-01-21,0.015
2009-01-20,0.041
2009-01-16,0.046
2009-01-15,0.046
2009-01-14,0.046
2009-01-13,0.046
2009-01-12,0.041
2009-01-09,0.041
2009-01-08,0.041
2009-01-07,0.051
2009-01-06,0.041
2009-01-05,0.046
2009-01-02,0.02
2008-12-31,0.036
2008-12-30,0.041
2008-12-29,0.025
2008-12-26,0.015
2008-12-24,0.025
2008-12-23,0.015
2008-12-22,0.015
2008-12-19,0.015
2008-12-18,0.015
2008-12-17,0.041
2008-12-16,0.02
2008-12-15,0.02
2008-12-12,0.03
2008-12-11,0.02
2008-12-10,0.03
2008-12-09,0.036
2008-12-08,0.025
2008-12-05,0.01
2008-12-04,0.036
2008-12-03,0.036
2008-12-02,0.025
2008-12-01,0.03
2008-11-28,0.036
2008-11-26,0.03
2008-11-25,0.03
2008-11-24,0.02
2008-11-21,0.041
2008-11-20,0.066
2008-11-19,0.071
2008-11-18,0.086
2008-11-17,0.041
2008-11-14,0.056
2008-11-13,0.112
2008-11-12,0.071
2008-11-10,0.086
2008-11-07,0.122
2008-11-06,0.112
2008-11-05,0.142
2008-11-04,0.142
2008-11-03,0.167
2008-10-31,0.117
2008-10-30,0.183
2008-10-29,0.243
2008-10-28,0.208
2008-10-27,0.238
2008-10-24,0.304
2008-10-23,0.37
2008-10-22,0.548
2008-10-21,0.522
2008-10-20,0.37
2008-10-17,0.081
2008-10-16,0.086
2008-10-15,0.036
2008-10-14,0.061
2008-10-10,0.036
2008-10-09,0.081
2008-10-08,0.167
2008-10-07,0.157
2008-10-06,0.142
2008-10-03,0.122
2008-10-02,0.248
2008-10-01,0.578
2008-09-30,0.553
2008-09-29,0.066
2008-09-26,0.117
2008-09-25,0.406
2008-09-24,0.112
2008-09-23,0.223
2008-09-22,0.502
2008-09-19,0.705
2008-09-18,0.036
2008-09-17,0.041
2008-09-16,0.573
2008-09-15,0.573
2008-09-12,1.334
2008-09-11,1.573
2008-09-10,1.573
2008-09-09,1.522
2008-09-08,1.604
2008-09-05,1.588
2008-09-04,1.558
2008-09-03,1.624
2008-09-02,1.654
2008-08-29,1.639
2008-08-28,1.614
2008-08-27,1.573
2008-08-26,1.563
2008-08-25,1.644
2008-08-22,1.731
2008-08-21,1.716
2008-08-20,1.741
2008-08-19,1.761
2008-08-18,1.746
2008-08-15,1.746
2008-08-14,1.767
2008-08-13,1.802
2008-08-12,1.715
2008-08-11,1.771
2008-08-08,1.654
2008-08-07,1.563
2008-08-06,1.558
2008-08-05,1.603
2008-08-04,1.613
2008-08-01,1.496
2008-07-31,1.506
2008-07-30,1.659
2008-07-29,1.684
2008-07-28,1.684
2008-07-25,1.751
2008-07-24,1.685
2008-07-23,1.573
2008-07-22,1.414
2008-07-21,1.297
2008-07-18,1.282
2008-07-17,1.313
2008-07-16,1.343
2008-07-15,1.348
2008-07-14,1.399
2008-07-11,1.353
2008-07-10,1.476
2008-07-09,1.843
2008-07-08,1.802
2008-07-07,1.817
2008-07-03,1.858
2008-07-02,1.889
2008-07-01,1.796
2008-06-30,1.557
2008-06-27,1.425
2008-06-26,1.42
2008-06-25,1.466
2008-06-24,1.491
2008-06-23,1.501
2008-06-20,1.491
2008-06-19,1.634
2008-06-18,1.726
2008-06-17,1.817
2008-06-16,1.919
2008-06-13,1.878
2008-06-12,1.924
2008-06-11,1.889
2008-06-10,1.939
2008-06-09,1.827
2008-06-06,1.751
2008-06-05,1.822
2008-06-04,1.848
2008-06-03,1.965
2008-06-02,1.985
2008-05-30,2.011
2008-05-29,2.021
2008-05-28,1.985
2008-05-27,1.944
2008-05-23,1.944
2008-05-22,1.996
2008-05-21,1.97
2008-05-20,1.939
2008-05-19,1.949
2008-05-16,1.848
2008-05-15,1.853
2008-05-14,1.894
2008-05-13,1.781
2008-05-12,1.74
2008-05-09,1.603
2008-05-08,1.578
2008-05-07,1.588
2008-05-06,1.353
2008-05-05,1.323
2008-05-02,1.216
2008-05-01,1.17
2008-04-30,1.206
2008-04-29,1.145
2008-04-28,1.002
2008-04-25,0.804
2008-04-24,0.748
2008-04-23,0.697
2008-04-22,0.605
2008-04-21,0.743
2008-04-18,0.778
2008-04-17,0.9
2008-04-16,0.86
2008-04-15,0.819
2008-04-14,0.86
2008-04-11,0.732
2008-04-10,0.885
2008-04-09,1.074
2008-04-08,1.318
2008-04-07,1.404
2008-04-04,1.465
2008-04-03,1.527
2008-04-02,1.491
2008-04-01,1.195
2008-03-31,1.17
2008-03-28,1.282
2008-03-27,1.165
2008-03-26,1.201
2008-03-25,0.514
2008-03-24,0.514
2008-03-20,0.514
2008-03-19,0.509
2008-03-18,0.514
2008-03-17,0.519
2008-03-14,1.15
2008-03-13,1.547
2008-03-12,1.608
2008-03-11,1.654
2008-03-10,1.608
2008-03-07,1.603
2008-03-06,1.649
2008-03-05,1.914
2008-03-04,1.919
2008-03-03,2.021
2008-02-29,1.944
2008-02-28,1.98
2008-02-27,2.19
2008-02-26,2.175
2008-02-25,2.327
2008-02-22,2.291
2008-02-21,2.312
2008-02-20,2.285
2008-02-19,2.347
2008-02-15,2.367
2008-02-14,2.465
2008-02-13,2.382
2008-02-12,2.279
2008-02-11,2.23
2008-02-08,2.194
2008-02-07,2.062
2008-02-06,2.082
2008-02-05,2.092
2008-02-04,1.791
2008-02-01,1.547
2008-01-31,1.455
2008-01-30,1.721
2008-01-29,1.924
2008-01-28,2
2008-01-25,1.985
2008-01-24,2.057
2008-01-23,1.69
2008-01-22,2.036
2008-01-18,2.586
2008-01-17,2.975
2008-01-16,3.088
2008-01-15,3.086
2008-01-14,3.138
2008-01-11,3.194
2008-01-10,3.338
2008-01-09,3.246
2008-01-08,3.28
2008-01-07,3.214
2008-01-04,3.179
2008-01-03,2.987
2008-01-02,2.607
2007-12-31,2.627
2007-12-28,2.464
2007-12-27,2.827
2007-12-26,3.088
2007-12-24,2.612
2007-12-21,2.378
2007-12-20,2.363
2007-12-19,2.587
2007-12-18,2.751
2007-12-17,2.78
2007-12-14,2.597
2007-12-13,2.705
2007-12-12,2.797
2007-12-11,2.873
2007-12-10,3.046
2007-12-07,3.036
2007-12-06,3.113
2007-12-05,3.164
2007-12-04,3.724
2007-12-03,3.653
2007-11-30,3.638
2007-11-29,3.42
2007-11-28,3.542
2007-11-27,3.691
2007-11-26,3.541
2007-11-23,3.648
2007-11-21,3.614
2007-11-20,3.717
2007-11-19,3.74
2007-11-16,3.858
2007-11-15,3.798
2007-11-14,3.793
2007-11-13,3.791
2007-11-09,3.423
2007-11-08,3.593
2007-11-07,3.783
2007-11-06,4.003
2007-11-05,3.878
2007-11-02,3.751
2007-11-01,3.91
2007-10-31,3.992
2007-10-30,4.008
2007-10-29,3.955
2007-10-26,3.95
2007-10-25,3.905
2007-10-24,3.829
2007-10-23,3.958
2007-10-22,3.643
2007-10-19,3.413
2007-10-18,3.251
2007-10-17,3.68
2007-10-16,4.121
2007-10-15,4.215
2007-10-12,4.113
2007-10-11,3.966
2007-10-10,3.772
2007-10-09,3.643
2007-10-05,3.541
2007-10-04,3.573
2007-10-03,3.64
2007-10-02,3.604
2007-10-01,3.449
2007-09-28,3.306
2007-09-27,3.261
2007-09-26,3.195
2007-09-25,3.379
2007-09-24,3.342
2007-09-21,3.337
2007-09-20,3.42
2007-09-19,3.696
2007-09-18,3.865
2007-09-17,3.75
2007-09-14,3.848
2007-09-13,4.033
2007-09-12,3.998
2007-09-11,4.095
2007-09-10,3.924
2007-09-07,4.011
2007-09-06,4.284
2007-09-05,4.412
2007-09-04,4.577
2007-08-31,4.2
2007-08-30,3.803
2007-08-29,3.967
2007-08-28,4.315
2007-08-27,4.588
2007-08-24,4.215
2007-08-23,3.67
2007-08-22,3.118
2007-08-21,3.005
2007-08-20,2.53
2007-08-17,3.112
2007-08-16,3.573
2007-08-15,4.018
2007-08-14,4.521
2007-08-13,4.604
2007-08-10,4.369
2007-08-09,4.672
2007-08-08,5.042
2007-08-07,5.027
2007-08-06,4.956
2007-08-03,4.921
2007-08-02,5.01
2007-08-01,5.078
2007-07-31,5.109
2007-07-30,4.943
2007-07-27,4.903
2007-07-26,4.992
2007-07-25,5.023
2007-07-24,5.034
2007-07-23,4.851
2007-07-20,4.714
2007-07-19,4.736
2007-07-18,4.762
2007-07-17,4.737
2007-07-16,4.688
2007-07-13,4.699
2007-07-12,4.706
2007-07-11,4.721
2007-07-10,4.697
2007-07-09,4.601
2007-07-06,4.678
2007-07-05,4.731
2007-07-03,4.757
2007-07-02,4.474
2007-06-29,4.265
2007-06-28,4.012
2007-06-27,4.242
2007-06-26,4.503
2007-06-25,4.351
2007-06-22,4.245
2007-06-21,4.17
2007-06-20,4.359
2007-06-19,4.436
2007-06-18,4.402
2007-06-15,4.439
2007-06-14,4.491
2007-06-13,4.579
2007-06-12,4.646
2007-06-11,4.703
2007-06-08,4.745
2007-06-07,4.798
2007-06-06,4.757
2007-06-05,4.732
2007-06-04,4.764
2007-06-01,4.821
2007-05-31,4.757
2007-05-30,4.921
2007-05-29,4.932
2007-05-25,4.933
2007-05-24,4.956
2007-05-23,4.987
2007-05-22,4.988
2007-05-21,4.831
2007-05-18,4.76
2007-05-17,4.695
2007-05-16,4.711
2007-05-15,4.748
2007-05-14,4.708
2007-05-11,4.75
2007-05-10,4.746
2007-05-09,4.737
2007-05-08,4.732
2007-05-07,4.718
2007-05-04,4.709
2007-05-03,4.726
2007-05-02,4.711
2007-05-01,4.661
2007-04-30,4.749
2007-04-27,4.836
2007-04-26,4.879
2007-04-25,4.905
2007-04-24,4.906
2007-04-23,4.907
2007-04-20,4.903
2007-04-19,4.905
2007-04-18,4.895
2007-04-17,4.916
2007-04-16,4.943
2007-04-13,4.959
2007-04-12,4.981
2007-04-11,4.987
2007-04-10,4.988
2007-04-09,5.065
2007-04-06,5.071
2007-04-05,5.081
2007-04-04,5.135
2007-04-03,5.146
2007-04-02,5.111
2007-03-30,5.066
2007-03-29,5.027
2007-03-28,5.151
2007-03-27,5.192
2007-03-26,5.229
2007-03-23,5.229
2007-03-22,5.232
2007-03-21,5.227
2007-03-20,5.233
2007-03-19,5.167
2007-03-16,5.158
2007-03-15,5.191
2007-03-14,5.232
2007-03-13,5.233
2007-03-12,5.229
2007-03-09,5.219
2007-03-08,5.242
2007-03-07,5.248
2007-03-06,5.248
2007-03-05,5.239
2007-03-02,5.234
2007-03-01,5.267
